Dummy,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Day,Year,Age_since_renovated,wavefront,price
1,0.6499969497008482,2.4579913188406657,1.6355202995057052,-0.16217792852980562,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.9972395536743088,1.28897137858427,0.963650244617802,1.4921212317792405,-0.20444960582869262,-0.7226123327153258,0.13032843385980147,-0.08642891178786702,0.35467307631034917,-0.09446569020810734,-0.19338899071245433,1.0652018648061075,-0.6822535205300174,-1.4543520080517336,0,5.97326
1,0.6499969497008482,0.16916852738957258,-0.09609926926266339,0.14948782690313667,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,0.29037955694378115,0.24249625279173367,-0.6626172511859322,-0.1023243962907659,-0.20444960582869262,-0.38581517610823923,-0.8753111235417284,0.4919503893597898,0.6030250354201715,0.21891412149892855,1.0881284461892928,-0.3290224043517945,-0.6822535205300174,0.1724786647338407,0,3.65
1,2.7270792734902565,0.8231178963755992,0.846427837788474,0.004606915328429457,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,0.07409795668718756,1.627900348537637,-0.3058706466826816,-0.20444960582869262,0.5123105748439916,-0.22748879746817843,-0.9257842390631886,0.15014793351402483,-0.17544766109439894,-1.4749064276142014,-1.3746906062202209,1.4657308022727111,0.41477259472318156,0,3.6
1,-0.38854421219385604,0.16916852738957258,-0.11801850431036427,0.47847630002435915,0.9177896219434156,-0.3045064690536226,0.8889796019228715,1.143809555309045,0.2184393533482271,-0.6626172511859322,0.20299497929710766,-0.20444960582869262,-0.9658547235982216,-0.6985667250027008,1.5711215244281034,0.5153714027931754,0.7595878682985812,-0.5137683499378911,-1.607061317746538,-0.6822535205300174,-0.13904210239531187,0,4.375
1,-0.38854421219385604,-1.465704895075494,-1.3345360494577625,-0.1912877296037751,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-1.1167185657663883,-0.6626172511859322,0.06729747903583053,-0.20444960582869262,-0.8348780515843546,1.1164900371365933,0.019372179885497057,-0.9163045967810948,-0.17953078567690103,0.4473697277384193,-1.7232466735096965,-0.6822535205300174,-0.0005884281156885035,0,3.5
1,0.6499969497008482,0.4961432118825859,-0.35913008983507383,-0.08701737657652371,0.9177896219434156,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.046186540530345356,-0.6626172511859322,0.1351462291664691,-0.20444960582869262,-1.040698536177574,-1.7705756075698964,-1.214973889637017,-0.1420308419092956,-0.1276751034791244,1.7288871646401665,-0.09665169282547749,-0.6822535205300174,-0.06981526525550018,0,2.42
1,2.7270792734902565,1.1500925808686124,0.8793066903600253,-0.19677564292099886,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,1.3130282780277767,-0.6626172511859322,0.3047681044930655,-0.20444960582869262,1.2233267943478408,0.19453354190047933,-0.6013275579316056,-0.5072543111884461,-0.2986219193332122,-1.4749064276142014,0.3680897302271565,1.4657308022727111,-0.20826893953512354,0,7.51
1,0.6499969497008482,-0.484780841596454,-0.6331205279313347,-0.08224527803980741,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.9483202696618422,0.4826415486758525,-0.5433412721399166,-0.20444960582869262,-0.9471437704533834,1.276642104384166,-0.1922300034612311,-0.3611649234767859,-0.040024029108079395,-0.5137683499378911,-1.142319894693904,-0.6822535205300174,0.6224531061426166,0,3.799
1,-1.4270853740885603,-0.8117555260894673,-1.2687783443146599,-0.32423839483669153,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-1.0445478674358686,-0.6626172511859322,0.8136337304728548,-0.20444960582869262,1.0175063097546213,1.065991637554036,-0.9046240207285158,-1.2815280660602453,-0.38035246305962916,-1.4749064276142014,0.251904374463998,1.4657308022727111,-0.727470218083711,0,2.65
1,0.6499969497008482,0.4961432118825859,0.923145160455427,-0.18723144584756626,-0.9223900711762146,3.684661247806062,-0.6342238282298317,0.29037955694378115,-0.3829831327394375,2.658633268413243,-1.6967700243607722,4.9172266573990635,1.2233267943478408,0.24791756431637108,-0.5237400907044052,1.7863490758846192,-0.20249836145347533,-0.5137683499378911,1.2975725763324244,-0.6822535205300174,-1.1428312409225811,0,10.5
1,-0.38854421219385604,1.8040419498546392,1.350570243885594,-0.22641037483400717,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.143809555309045,1.8302516160631683,-0.6626172511859322,1.1528774811260476,-0.20444960582869262,-0.9284328173085452,-0.03631628476268391,1.4864806510894122,1.9324384635962795,-0.255408850835065,-1.4749064276142014,1.2975725763324244,1.4657308022727111,-1.0736044037827694,0,7.8
1,-0.38854421219385604,-0.8117555260894673,-0.6550397629790355,-0.18921186674030352,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-0.7438366243920363,0.04744320472837432,-0.37371939681332017,-0.20444960582869262,-0.9471437704533834,1.5601545477549257,-0.24160384624216774,0.35467307631034917,0.06800864213728858,-1.1545270683887647,0.251904374463998,1.4657308022727111,0.4839994318629932,0,2.85
1,-0.38854421219385604,-1.465704895075494,-1.2139802566954077,-0.0735839191956673,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-1.4164804397867465,-0.9844056188271021,-0.6626172511859322,-0.03447564616012733,-0.20444960582869262,2.2337182641691005,-1.3182542284517145,-0.7141820557164604,-1.135438678348585,-0.027672577246010552,-1.1545270683887647,-0.6775784716412699,1.4657308022727111,0.13786524616393483,0,2.0595
1,0.6499969497008482,0.16916852738957258,0.09021422864279399,-0.22540823414129674,-0.9223900711762146,-0.3045064690536226,2.4121830320755744,-0.5630504414214826,-0.8520926718878159,1.8111417565155226,-0.8147362726624708,-0.20444960582869262,0.7555529657268873,0.6050133899359533,-1.116226204075244,-0.2004665969939597,-0.2594919754175671,-0.19338899071245433,0.3680897302271565,-0.6822535205300174,0.8993604547018633,0,7.56
1,-0.38854421219385604,-0.15780615710344073,-0.39200894240662515,-0.31130600780219037,-0.0023002246163994888,-0.3045064690536226,-0.6342238282298317,0.29037955694378115,-0.8761495713313225,0.8491243646316236,-2.069938150079284,4.901907585824105,0.568443434278506,0.5631718588532454,-0.9610512696209432,-0.5802990050442762,-0.2986219193332122,-0.8341477091633279,-0.909949183167587,1.4657308022727111,-0.9005373109332403,0,9.35
1,-0.38854421219385604,-0.484780841596454,-0.6769589980267364,-0.20727425970177477,-0.9223900711762146,2.3549386755195005,-0.6342238282298317,-0.5630504414214826,-0.936291819940089,0.36811566868967405,0.2708437294277462,-0.20444960582869262,0.5123105748439916,-0.21089646617672353,-0.9822114879556161,-0.8578688416964306,-0.290455670168208,-0.8341477091633279,-0.909949183167587,1.4657308022727111,-0.1736555209652177,0,3.165
1,-0.38854421219385604,-0.8117555260894673,-1.0824648464092026,-0.1585988546272684,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.8400642221660627,-0.6626172511859322,-0.17017314642140446,-0.20444960582869262,-1.3213628333501461,0.4441399169800342,0.6964991665950272,-0.9747403518657588,-0.14890735130813532,1.4085078054147298,0.3680897302271565,-0.6822535205300174,0.24170550187365236,0,4.15
1,0.6499969497008482,0.8231178963755992,0.10117384616664442,-0.18866307540858115,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,0.29037955694378115,-0.5994952277309968,1.3530382365708087,0.20299497929710766,-0.20444960582869262,-0.49808089497726804,0.9426312614309,0.7106059788181089,0.1939747498275229,-0.16864245345689544,0.7677490869638561,0.8328311532797905,-0.6822535205300174,-0.13904210239531187,0,5.55
1,-1.4270853740885603,-1.465704895075494,-1.246859109266959,-0.244496628288162,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-1.4164804397867465,-1.020490967992362,-0.6626172511859322,-2.036013775013965,4.787014549011918,0.699420106292373,0.11012907402676828,-1.4124692607606635,-1.4714442700854036,-0.233972446776929,-0.5137683499378911,1.6461286436219,-0.6822535205300174,0.6224531061426166,0,3.99
1,-2.4656265359832643,-1.465704895075494,-1.674284192697126,-0.2230221848729386,-0.9223900711762146,-0.3045064690536226,-2.1574272583825347,-1.4164804397867465,-1.4896005071407403,-0.6626172511859322,-1.8663918996873687,-0.20444960582869262,0.718131059437211,0.8964612960982674,-1.0739057674058983,-1.2961370048314114,-0.2795673379482024,1.4085078054147298,0.3680897302271565,-0.6822535205300174,1.9723764303689442,0,2.9
1,0.6499969497008482,-0.484780841596454,-0.16185697440576602,-0.13688580628520916,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,1.143809555309045,0.17032555446121392,-0.6626172511859322,-0.1023243962907659,-0.20444960582869262,-1.3213628333501461,0.40013416877238955,0.7458730093758635,0.17936581105635688,-0.08459813913372728,-1.1545270683887647,0.1357190187008395,1.4657308022727111,0.2070920833037465,0,6.7
1,1.6885381115955524,0.4961432118825859,1.25193368617094,-0.24547490848818881,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,0.29037955694378115,1.7219955685673887,-0.6626172511859322,1.085028730995409,-0.20444960582869262,-0.06772897264599083,0.2551316213995789,1.281931873854275,0.8221591169876619,-0.27279615634888643,1.4085078054147298,-0.5613931158781115,-0.6822535205300174,-1.0389909852128636,0,6.4
1,-1.4270853740885603,-1.465704895075494,-0.9509494361229973,-0.22540823414129674,-0.0023002246163994888,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-0.6957228255050232,-0.6626172511859322,-1.6628456492954529,-0.20444960582869262,1.0736391691891356,-0.2029610033851693,-1.2572943263063627,-0.8578688416964306,-0.26364315207644423,-0.5137683499378911,-1.3746906062202209,1.4657308022727111,1.7993093375194151,0,4.02
1,-0.38854421219385604,0.4961432118825859,0.49572007702526005,-0.15218038209538495,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.143809555309045,0.8920325377664114,-0.6626172511859322,0.6440118551462584,-0.20444960582869262,-1.040698536177574,-1.8254024414024297,-1.2784545446410356,0.7929412394453298,-0.11253351648567912,1.0881284461892928,1.6461286436219,-0.6822535205300174,-0.5890165438040877,0,2.9925
1,0.6499969497008482,-0.15780615710344073,-0.10705888678651383,-0.11920518120667524,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,0.23046780306998038,-0.6626172511859322,-0.06840002122544661,4.909567121611585,0.25035723081625755,-1.7114203394874896,0.7811400399337184,-0.6825615764424384,-0.09021243543466767,1.7288871646401665,0.1357190187008395,-0.6822535205300174,-1.0389909852128636,0,2.79
1,-0.38854421219385604,0.16916852738957258,-0.4468070300258773,-0.21013751882380455,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,0.29037955694378115,-0.6596374763397632,0.3223053166952026,0.10122185410114981,-0.20444960582869262,-1.3213628333501461,0.584092624394625,0.7106059788181089,-0.11281296436696354,-0.19654380477065977,-1.1545270683887647,-1.607061317746538,1.4657308022727111,-0.0005884281156885035,0,5.45
1,-0.38854421219385604,-0.15780615710344073,-0.6112012928836338,-0.18887781984273339,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,0.29037955694378115,-0.3228408841306711,-0.6626172511859322,0.7457849803422162,-0.20444960582869262,-1.040698536177574,-1.834059309902279,-1.0386387368481438,-0.1420308419092956,-0.18364793629759063,0.12699036851298248,1.413757932095583,-0.6822535205300174,-0.6928567995138053,0,2.41
1,-0.38854421219385604,0.8231178963755992,1.328651008837893,0.1813893056210852,0.9177896219434156,-0.3045064690536226,0.8889796019228715,0.29037955694378115,1.8061947166196617,-0.6626172511859322,0.7457849803422162,-0.20444960582869262,-0.42323708239791547,-0.26139486575933213,0.14633348989353395,1.1143378924109824,-0.22652074441386266,-0.19338899071245433,0.484275085990315,-0.6822535205300174,-0.6928567995138053,0,5.95
1,-1.4270853740885603,-1.465704895075494,-1.2030206391715572,-0.26561316431313164,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.9723771691053489,-0.6626172511859322,-1.7646187744914108,-0.20444960582869262,0.7368420125820492,-0.010345679263084455,-0.5378469029275872,-0.8213464947685156,-0.3811010358997545,1.7288871646401665,0.3680897302271565,-0.6822535205300174,1.8685361746592268,0,3.75
1,0.6499969497008482,1.477067265361626,1.986228060268919,0.24869975548146878,0.9177896219434156,3.684661247806062,2.4121830320755744,1.9972395536743088,1.493455023854076,1.3072278845763372,-1.6289212742301338,-0.20444960582869262,0.4935996216991534,0.7247667375175109,-0.38972537458487744,3.144980381603059,0.2213299702102423,0.7677490869638561,-1.607061317746538,-0.6822535205300174,1.7300825003796034,1,29.5
1,-0.38854421219385604,1.477067265361626,0.7149124275022688,-0.1302525893191735,0.9177896219434156,1.025216103232939,-0.6342238282298317,1.9972395536743088,0.13424020529595404,1.2385123565846303,0.44046560475434265,-0.20444960582869262,-0.49808089497726804,0.5307086019787333,0.8728343193839004,1.0851200148686502,-0.0013704497270595455,-0.8341477091633279,-0.6775784716412699,1.4657308022727111,-0.3467226138147469,0,9.81
1,-0.38854421219385604,-0.15780615710344073,-0.6221609104074842,-0.11529206040656786,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.33486933385242434,-0.6626172511859322,0.8136337304728548,-0.20444960582869262,-1.0594094893224122,-2.543201121183275,1.4864806510894122,-0.9016956580099287,-0.13182628013800154,1.0881284461892928,1.413757932095583,-0.6822535205300174,-0.7620836366536169,0,2.7
1,-0.38854421219385604,-0.484780841596454,-0.5892820578359329,-0.1803119029693276,-0.9223900711762146,-0.3045064690536226,2.4121830320755744,-0.5630504414214826,-0.2987839846871645,-0.6626172511859322,-0.0005512710948080444,-0.20444960582869262,-0.8348780515843546,1.167709842427497,0.2591879876783888,-1.047785045721589,-0.18463469140502864,-0.8341477091633279,-0.909949183167587,1.4657308022727111,0.10325182759402901,0,4.5
1,-1.4270853740885603,-1.465704895075494,-1.0495859938376513,-0.21156914838481944,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.8039788730008027,-0.6626172511859322,-1.0861312731850252,-0.20444960582869262,0.6807091531475348,0.8805903705151589,-0.6154343701546874,-0.8286509641540987,-0.2524826115509385,-1.1545270683887647,1.5299432878587416,1.4657308022727111,1.2108812218310159,0,5.46
1,-0.38854421219385604,-0.15780615710344073,0.12309308121434528,-0.03278247670674284,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,1.143809555309045,0.4830652472267995,-0.6626172511859322,0.7797093554075355,-0.20444960582869262,-0.6851904264256494,-1.4870631641991878,0.8164070704914731,1.1435557699533143,0.03496935905720912,0.12699036851298248,-0.09665169282547749,-0.6822535205300174,-0.727470218083711,0,4.32
1,0.6499969497008482,0.16916852738957258,0.21077002140514878,-0.07270108096637479,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.5994952277309968,1.5820899965431656,0.16907060423178838,-0.20444960582869262,-1.040698536177574,-1.6710216198214232,-0.9822114879556161,0.06249430088702872,0.3812183236533869,-1.4749064276142014,-1.142319894693904,1.4657308022727111,-0.06981526525550018,0,3.1175
1,0.6499969497008482,0.8231178963755992,1.1861759810278374,0.5285833346598804,0.9177896219434156,3.684661247806062,-0.6342238282298317,0.29037955694378115,0.6274066438878391,1.2843227085791016,-1.0861312731850252,-0.20444960582869262,0.8678186845959162,1.1619385967609308,-0.5025798723697323,1.6694775657152912,0.24579469166706738,0.4473697277384193,-1.3746906062202209,-0.6822535205300174,1.17626780326111,0,9.42
1,-1.4270853740885603,-1.465704895075494,-0.9947879062183991,-0.23869852856605167,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-1.4164804397867465,-1.0926616663228819,0.001632852733902932,-0.7468875225318323,-0.20444960582869262,0.5497324811336678,-0.08032203297037985,-0.6224877762662784,-0.8140420253829326,-0.24104986271993262,-0.8341477091633279,-1.0261345389307455,1.4657308022727111,0.8647470361319575,0,3.248
1,0.6499969497008482,0.4961432118825859,0.9669836305508287,-0.23843606314653226,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.143809555309045,1.409255875801803,-0.6626172511859322,1.186801856191367,-0.20444960582869262,-0.760034239005002,-1.4445002274081336,1.2607716555196022,1.4211256066054687,-0.2645958811456947,-0.19338899071245433,0.019533662937681006,-0.6822535205300174,-1.1428312409225811,0,3.85
1,0.6499969497008482,-0.484780841596454,0.5724373996922131,0.07146401582782498,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,0.29037955694378115,0.27858160195699355,0.6658829566537381,-0.06840002122544661,-0.20444960582869262,0.25035723081625755,-1.900428635067945,0.17454711433979778,0.31084625999685106,-0.11460910481511768,-1.7952857868396384,0.3680897302271565,1.4657308022727111,0.1724786647338407,0,3.399
1,1.6885381115955524,1.477067265361626,1.2628933036947905,-0.267760608654654,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.143809555309045,0.831890289157645,1.0552709486067449,1.4581968567139212,-0.20444960582869262,0.718131059437211,0.8524555478905714,-1.2572943263063627,-0.7409973315271025,-0.261193277326943,-0.19338899071245433,-0.6775784716412699,-0.6822535205300174,-1.4197385894818277,0,10.6
1,-0.38854421219385604,-0.15780615710344073,-0.2824127671681208,-0.2081332374383837,-0.9223900711762146,-0.3045064690536226,2.4121830320755744,-0.5630504414214826,-1.056576317157622,1.4217537645625158,-0.8825850227931095,-0.20444960582869262,0.6807091531475348,0.8798689648068125,-0.39677878069636824,-0.2004665969939597,-0.21559838615566954,-1.1545270683887647,1.7623139993850585,1.4657308022727111,1.0032007104115808,0,7.25
1,0.6499969497008482,0.4961432118825859,1.449206801600248,-0.2435422085808187,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.9972395536743088,1.6859102194021287,-0.18160855524398262,1.186801856191367,-0.20444960582869262,-0.36710422296340106,-0.38764086471575115,0.477843577136708,2.063918912536774,-0.2404373940325573,1.0881284461892928,-0.09665169282547749,-0.6822535205300174,-1.1428312409225811,0,7.45
1,-0.38854421219385604,-0.8117555260894673,-0.29337238469197124,-0.23781569033675914,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-0.9122349204965824,1.123986476598452,-0.44156814694395874,-0.20444960582869262,0.6807091531475348,0.8769833419735293,-0.5166866845929143,-0.30272916839212183,-0.17544766109439894,-1.7952857868396384,1.5299432878587416,1.4657308022727111,0.5532262690028049,0,6.155
1,-0.38854421219385604,-1.465704895075494,-0.6221609104074842,-0.1116175445332963,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.936291819940089,0.4826415486758525,-0.1023243962907659,-0.20444960582869262,-0.36710422296340106,-0.5737635374629233,0.809353664379882,-0.6971705152136044,0.11163002309368598,1.4085078054147298,-1.4908759619833796,-0.6822535205300174,0.1724786647338407,0,3.13
1,1.6885381115955524,3.4389153723197055,3.5370139398937557,-0.1585749941345848,0.9177896219434156,2.3549386755195005,-0.6342238282298317,2.8506695520395726,2.3534891789594363,2.910590204382836,1.1528774811260476,-0.20444960582869262,-0.8535890047291927,0.9094465988480415,-0.008841444560766775,1.4211256066054687,-0.18973859713315627,-0.5137683499378911,0.6004604417534735,-0.6822535205300174,-1.1082178223526753,0,27.0
1,0.6499969497008482,0.16916852738957258,0.9341047779792775,-0.12423974516291095,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,0.29037955694378115,-0.2747270852436579,2.4753918604353577,0.20299497929710766,-0.20444960582869262,-1.040698536177574,-1.8037602701527549,-1.1867602651908535,1.1873825862668124,-0.14979202830101077,-1.4749064276142014,0.3680897302271565,1.4657308022727111,-0.10442868382540602,0,4.2
1,0.6499969497008482,1.477067265361626,1.6464799170295557,0.6691932180442265,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,0.29037955694378115,2.155019758550507,-0.6626172511859322,0.6440118551462584,-0.20444960582869262,-1.021987583032736,-0.006017245013159756,2.205928074468288,0.1209300559716928,1.0315579915314084,-0.8341477091633279,-0.3290224043517945,1.4657308022727111,-0.5544031252341819,0,7.0
1,0.6499969497008482,-0.15780615710344073,-0.20569544450116775,-0.23523875712693235,-0.0023002246163994888,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.1424141383043717,-0.15870337924674693,-1.052206898119706,-0.20444960582869262,0.4935996216991534,0.7428018802255562,-0.5166866845929143,-0.2735112908497898,-0.26976783895019735,0.4473697277384193,0.3680897302271565,-0.6822535205300174,1.1416543846912042,0,6.75
1,-1.4270853740885603,-1.465704895075494,-1.1372629340284546,-0.2492687268248783,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-1.4164804397867465,-0.9002064707748291,-0.6626172511859322,-0.712963147466513,-0.20444960582869262,0.7368420125820492,-0.15606963234424148,-0.4461526234773049,-0.8724777804675967,-0.23407452489149153,0.4473697277384193,-1.7232466735096965,-0.6822535205300174,0.7955201989921458,0,2.99
1,-0.38854421219385604,0.16916852738957258,-0.49064550012127905,-0.29889855160672796,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,-0.5630504414214826,-0.19052793719138486,-0.6626172511859322,1.1528774811260476,-0.20444960582869262,-0.9284328173085452,-0.07960062726203343,1.5217476816471667,-0.5218632499596122,-0.32819054651816487,-0.19338899071245433,-0.5613931158781115,-0.6822535205300174,-1.1082178223526753,0,4.75
1,0.6499969497008482,1.1500925808686124,0.41900275435830703,-0.12982310045086903,-0.9223900711762146,-0.3045064690536226,-0.6342238282298317,0.29037955694378115,0.8078333897141384,-0.6626172511859322,1.3903481065832826,-0.20444960582869262,1.6723896698239562,-0.5153296750888117,-0.7282888679395423,-0.37577386224795195,-0.17953078567690103,-1.1545270683887647,1.181387220569266,1.4657308022727111,-1.3158983337721104,0,2.8
1,-1.4270853740885603,-1.465704895075494,-1.170141786600006,-0.1390571111194151,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.936291819940089,-0.6626172511859322,-0.37371939681332017,-0.20444960582869262,-0.8535890047291927,0.92531752443115,0.0828528348895155,-0.5510811275019442,-0.12104002603255849,0.12699036851298248,-0.7937638274044285,-0.6822535205300174,0.44938601329308736,0,5.6
1,0.6499969497008482,0.4961432118825859,0.8025893676930722,-0.1789041339009963,0.9177896219434156,-0.3045064690536226,-0.6342238282298317,1.143809555309045,1.2288291299755036,-0.6626172511859322,0.7118606052768969,-0.20444960582869262,-0.12386183208050525,1.325697692550133,0.28740161212465265,1.1143378924109824,-0.17469908825427355,0.7677490869638561,0.3680897302271565,-0.6822535205300174,-0.6582433809438994,0,5.5
1,-0.38854421219385604,-0.8117555260894673,-0.37008970735892427,-0.2588129238983109,-0.0023002246163994888,-0.3045064690536226,0.8889796019228715,-0.5630504414214826,-0.17849948746963157,-0.43356549121357524,-1.7306943994260915,-0.20444960582869262,0.718131059437211,0.8502913307655835,-1.0386387368481438,-0.4780364336461141,-0.30712842888009156,0.12699036851298248,-1.0261345389307455,-0.6822535205300174,1.833922756089321,0,5.55
1,-0.38854421219385604,-1.465704895075494,-0.9619090536468478,-0.16060313601268925,-0.9223900711762146,-0.3045064690536226,0.8889796019228715,-1.4164804397867465,-0.7077512752267764,-0.6626172511859322,-0.6111900222705552,-0.20444960582869262,-1.433628552219175,-1.7186343965706974,-0.008841444560766775,-1.1500476171197511,-0.15176553851588678,0.4473697277384193,-0.09665169282547749,-0.6822535205300174,0.6916799432824282,0,2.14
